datetime,RADIACAO_GLOBAL,RADIACAO_GLOBAL_IMPUTADA,dayofyear,hour
2023-12-26 16:00:00,0.0,0.0,360,16
2023-12-26 17:00:00,0.0,0.0,360,17
2023-12-26 18:00:00,0.0,0.0,360,18
2023-12-26 19:00:00,0.0,0.0,360,19
2023-12-26 20:00:00,0.0,0.0,360,20
2023-12-26 21:00:00,0.0,0.0,360,21
2023-12-26 22:00:00,0.0,248.0,360,22
2023-12-26 23:00:00,0.0,0.0,360,23
2023-12-27 00:00:00,0.0,0.0,361,0
2023-12-27 01:00:00,0.0,0.0,361,1
2023-12-27 02:00:00,0.0,0.0,361,2
2023-12-27 03:00:00,0.0,0.0,361,3
2023-12-27 04:00:00,0.0,0.0,361,4
2023-12-27 05:00:00,0.0,0.0,361,5
2023-12-27 06:00:00,0.0,0.0,361,6
2023-12-27 07:00:00,0.0,0.0,361,7
2023-12-27 08:00:00,0.0,0.0,361,8
2023-12-27 09:00:00,0.0,6.0,361,9
2023-12-27 10:00:00,366.0,366.0,361,10
2023-12-27 11:00:00,0.0,0.0,361,11
2023-12-27 12:00:00,0.0,0.0,361,12
2023-12-27 13:00:00,0.0,0.0,361,13
2023-12-27 14:00:00,0.0,2322.5,361,14
2023-12-27 15:00:00,0.0,0.0,361,15
2023-12-27 16:00:00,0.0,0.0,361,16
2023-12-27 17:00:00,0.0,0.0,361,17
2023-12-27 18:00:00,2242.0,2242.0,361,18
2023-12-27 19:00:00,0.0,0.0,361,19
2023-12-27 20:00:00,0.0,0.0,361,20
2023-12-27 21:00:00,0.0,0.0,361,21
2023-12-27 22:00:00,0.0,0.0,361,22
2023-12-27 23:00:00,0.0,9.0,361,23
2023-12-28 00:00:00,0.0,0.0,362,0
2023-12-28 01:00:00,0.0,0.0,362,1
2023-12-28 02:00:00,0.0,0.0,362,2
2023-12-28 03:00:00,0.0,0.0,362,3
2023-12-28 04:00:00,0.0,0.0,362,4
2023-12-28 05:00:00,0.0,0.0,362,5
2023-12-28 06:00:00,0.0,0.0,362,6
2023-12-28 07:00:00,0.0,0.0,362,7
2023-12-28 08:00:00,0.0,0.0,362,8
2023-12-28 09:00:00,0.0,0.0,362,9
2023-12-28 10:00:00,0.0,0.0,362,10
2023-12-28 11:00:00,0.0,0.0,362,11
2023-12-28 12:00:00,0.0,0.0,362,12
2023-12-28 13:00:00,0.0,0.0,362,13
2023-12-28 14:00:00,3269.0,3269.0,362,14
2023-12-28 15:00:00,0.0,3055.0,362,15
2023-12-28 16:00:00,0.0,0.0,362,16
2023-12-28 17:00:00,0.0,0.0,362,17
2023-12-28 18:00:00,0.0,1182.5,362,18
2023-12-28 19:00:00,0.0,32.0,362,19
2023-12-28 20:00:00,0.0,0.0,362,20
2023-12-28 21:00:00,0.0,0.0,362,21
2023-12-28 22:00:00,0.0,0.0,362,22
2023-12-28 23:00:00,0.0,0.0,362,23
2023-12-29 00:00:00,0.0,0.0,363,0
2023-12-29 01:00:00,0.0,0.0,363,1
2023-12-29 02:00:00,0.0,0.0,363,2
2023-12-29 03:00:00,0.0,0.0,363,3
2023-12-29 04:00:00,0.0,0.0,363,4
2023-12-29 05:00:00,0.0,0.0,363,5
2023-12-29 06:00:00,0.0,0.0,363,6
2023-12-29 07:00:00,0.0,0.0,363,7
2023-12-29 08:00:00,0.0,0.0,363,8
2023-12-29 09:00:00,0.0,0.0,363,9
2023-12-29 10:00:00,0.0,206.0,363,10
2023-12-29 11:00:00,0.0,0.0,363,11
2023-12-29 12:00:00,0.0,0.0,363,12
2023-12-29 13:00:00,0.0,0.0,363,13
2023-12-29 14:00:00,3281.0,3281.0,363,14
2023-12-29 15:00:00,0.0,0.0,363,15
2023-12-29 16:00:00,0.0,0.0,363,16
2023-12-29 17:00:00,0.0,0.0,363,17
2023-12-29 18:00:00,2721.0,2721.0,363,18
2023-12-29 19:00:00,1308.0,1308.0,363,19
2023-12-29 20:00:00,0.0,1464.0,363,20
2023-12-29 21:00:00,0.0,1129.0,363,21
2023-12-29 22:00:00,0.0,353.0,363,22
2023-12-29 23:00:00,0.0,0.0,363,23
2023-12-30 00:00:00,0.0,0.0,364,0
2023-12-30 01:00:00,0.0,0.0,364,1
2023-12-30 02:00:00,0.0,0.0,364,2
2023-12-30 03:00:00,0.0,0.0,364,3
2023-12-30 04:00:00,0.0,0.0,364,4
2023-12-30 05:00:00,0.0,0.0,364,5
2023-12-30 06:00:00,0.0,0.0,364,6
2023-12-30 07:00:00,0.0,0.0,364,7
2023-12-30 08:00:00,0.0,0.0,364,8
2023-12-30 09:00:00,0.0,0.0,364,9
2023-12-30 10:00:00,0.0,316.0,364,10
2023-12-30 11:00:00,0.0,0.0,364,11
2023-12-30 12:00:00,1649.0,1649.0,364,12
2023-12-30 13:00:00,0.0,0.0,364,13
2023-12-30 14:00:00,0.0,0.0,364,14
2023-12-30 15:00:00,0.0,0.0,364,15
2023-12-30 16:00:00,3569.0,3569.0,364,16
2023-12-30 17:00:00,0.0,0.0,364,17
2023-12-30 18:00:00,0.0,0.0,364,18
2023-12-30 19:00:00,0.0,0.0,364,19
2023-12-30 20:00:00,0.0,0.0,364,20
2023-12-30 21:00:00,0.0,0.0,364,21
2023-12-30 22:00:00,0.0,100.0,364,22
2023-12-30 23:00:00,0.0,0.0,364,23
2023-12-31 00:00:00,0.0,0.0,365,0
2023-12-31 01:00:00,0.0,0.0,365,1
2023-12-31 02:00:00,0.0,0.0,365,2
2023-12-31 03:00:00,0.0,0.0,365,3
2023-12-31 04:00:00,0.0,0.0,365,4
2023-12-31 05:00:00,0.0,0.0,365,5
2023-12-31 06:00:00,0.0,0.0,365,6
2023-12-31 07:00:00,0.0,0.0,365,7
2023-12-31 08:00:00,0.0,0.0,365,8
2023-12-31 09:00:00,0.0,0.0,365,9
2023-12-31 10:00:00,0.0,0.0,365,10
2023-12-31 11:00:00,0.0,1656.0,365,11
2023-12-31 12:00:00,0.0,0.0,365,12
2023-12-31 13:00:00,0.0,0.0,365,13
2023-12-31 14:00:00,0.0,0.0,365,14
2023-12-31 15:00:00,0.0,0.0,365,15
2023-12-31 16:00:00,0.0,3579.0,365,16
2023-12-31 17:00:00,0.0,0.0,365,17
2023-12-31 18:00:00,0.0,0.0,365,18
2023-12-31 19:00:00,0.0,0.0,365,19
2023-12-31 20:00:00,0.0,1220.0,365,20
2023-12-31 21:00:00,0.0,0.0,365,21
2023-12-31 22:00:00,0.0,195.0,365,22
2023-12-31 23:00:00,0.0,0.0,365,23
2024-01-01 00:00:00,0.0,0.0,1,0
2024-01-01 01:00:00,0.0,0.0,1,1
2024-01-01 02:00:00,0.0,0.0,1,2
2024-01-01 03:00:00,0.0,0.0,1,3
2024-01-01 04:00:00,0.0,0.0,1,4
2024-01-01 05:00:00,0.0,0.0,1,5
2024-01-01 06:00:00,0.0,0.0,1,6
2024-01-01 07:00:00,0.0,0.0,1,7
2024-01-01 08:00:00,0.0,0.0,1,8
2024-01-01 09:00:00,0.0,0.0,1,9
2024-01-01 10:00:00,0.0,0.0,1,10
2024-01-01 11:00:00,0.0,0.0,1,11
2024-01-01 12:00:00,0.0,0.0,1,12
2024-01-01 13:00:00,0.0,2434.0,1,13
2024-01-01 14:00:00,0.0,2723.0,1,14
2024-01-01 15:00:00,0.0,0.0,1,15
2024-01-01 16:00:00,0.0,0.0,1,16
2024-01-01 17:00:00,0.0,0.0,1,17
2024-01-01 18:00:00,0.0,0.0,1,18
2024-01-01 19:00:00,0.0,0.0,1,19
2024-01-01 20:00:00,0.0,0.0,1,20
2024-01-01 21:00:00,0.0,0.0,1,21
2024-01-01 22:00:00,0.0,0.0,1,22
2024-01-01 23:00:00,0.0,0.0,1,23
2024-01-02 00:00:00,0.0,0.0,2,0
2024-01-02 01:00:00,0.0,0.0,2,1
2024-01-02 02:00:00,0.0,0.0,2,2
2024-01-02 03:00:00,0.0,0.0,2,3
2024-01-02 04:00:00,0.0,0.0,2,4
2024-01-02 05:00:00,0.0,0.0,2,5
2024-01-02 06:00:00,0.0,0.0,2,6
2024-01-02 07:00:00,0.0,0.0,2,7
2024-01-02 08:00:00,0.0,0.0,2,8
2024-01-02 09:00:00,0.0,3.0,2,9
2024-01-02 10:00:00,0.0,0.0,2,10
2024-01-02 11:00:00,0.0,0.0,2,11
2024-01-02 12:00:00,0.0,0.0,2,12
2024-01-02 13:00:00,0.0,0.0,2,13
2024-01-02 14:00:00,0.0,0.0,2,14
2024-01-02 15:00:00,0.0,0.0,2,15
2024-01-02 16:00:00,0.0,0.0,2,16
2024-01-02 17:00:00,0.0,1904.5,2,17
2024-01-02 18:00:00,0.0,0.0,2,18
2024-01-02 19:00:00,0.0,2510.0,2,19
2024-01-02 20:00:00,0.0,21.0,2,20
2024-01-02 21:00:00,0.0,0.0,2,21
2024-01-02 22:00:00,0.0,212.0,2,22
2024-01-02 23:00:00,0.0,0.0,2,23
2024-01-03 00:00:00,0.0,0.0,3,0
2024-01-03 01:00:00,0.0,0.0,3,1
2024-01-03 02:00:00,0.0,0.0,3,2
2024-01-03 03:00:00,0.0,0.0,3,3
2024-01-03 04:00:00,0.0,0.0,3,4
2024-01-03 05:00:00,0.0,0.0,3,5
2024-01-03 06:00:00,0.0,0.0,3,6
2024-01-03 07:00:00,0.0,0.0,3,7
2024-01-03 08:00:00,0.0,0.0,3,8
2024-01-03 09:00:00,0.0,0.0,3,9
2024-01-03 10:00:00,142.0,142.0,3,10
2024-01-03 11:00:00,0.0,1496.0,3,11
2024-01-03 12:00:00,0.0,2008.0,3,12
2024-01-03 13:00:00,0.0,0.0,3,13
2024-01-03 14:00:00,0.0,1980.0,3,14
2024-01-03 15:00:00,0.0,1997.0,3,15
2024-01-03 16:00:00,0.0,0.0,3,16
2024-01-03 17:00:00,0.0,0.0,3,17
2024-01-03 18:00:00,0.0,0.0,3,18
2024-01-03 19:00:00,0.0,0.0,3,19
2024-01-03 20:00:00,0.0,0.0,3,20
2024-01-03 21:00:00,0.0,0.0,3,21
2024-01-03 22:00:00,0.0,0.0,3,22
2024-01-03 23:00:00,0.0,0.0,3,23
2024-01-04 00:00:00,0.0,0.0,4,0
2024-01-04 01:00:00,0.0,0.0,4,1
2024-01-04 02:00:00,0.0,0.0,4,2
2024-01-04 03:00:00,0.0,0.0,4,3
2024-01-04 04:00:00,0.0,0.0,4,4
2024-01-04 05:00:00,0.0,0.0,4,5
2024-01-04 06:00:00,0.0,0.0,4,6
2024-01-04 07:00:00,0.0,0.0,4,7
2024-01-04 08:00:00,0.0,0.0,4,8
2024-01-04 09:00:00,0.0,0.0,4,9
2024-01-04 10:00:00,0.0,0.0,4,10
2024-01-04 11:00:00,0.0,0.0,4,11
2024-01-04 12:00:00,0.0,1883.0,4,12
2024-01-04 13:00:00,0.0,705.0,4,13
2024-01-04 14:00:00,0.0,0.0,4,14
2024-01-04 15:00:00,0.0,0.0,4,15
2024-01-04 16:00:00,0.0,0.0,4,16
2024-01-04 17:00:00,0.0,0.0,4,17
2024-01-04 18:00:00,0.0,2754.0,4,18
2024-01-04 19:00:00,2091.0,2091.0,4,19
2024-01-04 20:00:00,0.0,541.0,4,20
2024-01-04 21:00:00,494.0,494.0,4,21
2024-01-04 22:00:00,0.0,101.0,4,22
2024-01-04 23:00:00,0.0,4.0,4,23
2024-01-05 00:00:00,0.0,0.0,5,0
2024-01-05 01:00:00,0.0,0.0,5,1
2024-01-05 02:00:00,0.0,0.0,5,2
2024-01-05 03:00:00,0.0,1.0,5,3
2024-01-05 04:00:00,0.0,0.0,5,4
2024-01-05 05:00:00,0.0,0.0,5,5
2024-01-05 06:00:00,0.0,0.0,5,6
2024-01-05 07:00:00,0.0,0.0,5,7
2024-01-05 08:00:00,0.0,0.0,5,8
2024-01-05 09:00:00,0.0,0.0,5,9
2024-01-05 10:00:00,0.0,0.0,5,10
2024-01-05 11:00:00,0.0,0.0,5,11
2024-01-05 12:00:00,0.0,816.0,5,12
2024-01-05 13:00:00,0.0,0.0,5,13
2024-01-05 14:00:00,0.0,0.0,5,14
2024-01-05 15:00:00,0.0,3603.0,5,15
2024-01-05 16:00:00,0.0,0.0,5,16
2024-01-05 17:00:00,0.0,0.0,5,17
2024-01-05 18:00:00,0.0,1249.0,5,18
2024-01-05 19:00:00,0.0,1659.0,5,19
2024-01-05 20:00:00,0.0,1243.0,5,20
2024-01-05 21:00:00,0.0,0.0,5,21
2024-01-05 22:00:00,0.0,0.0,5,22
2024-01-05 23:00:00,0.0,0.0,5,23
2024-01-06 00:00:00,0.0,0.0,6,0
2024-01-06 01:00:00,0.0,0.0,6,1
2024-01-06 02:00:00,0.0,0.0,6,2
2024-01-06 03:00:00,0.0,0.0,6,3
2024-01-06 04:00:00,0.0,0.0,6,4
2024-01-06 05:00:00,0.0,0.0,6,5
2024-01-06 06:00:00,0.0,0.0,6,6
2024-01-06 07:00:00,0.0,0.0,6,7
2024-01-06 08:00:00,0.0,0.0,6,8
2024-01-06 09:00:00,0.0,0.0,6,9
2024-01-06 10:00:00,0.0,338.0,6,10
2024-01-06 11:00:00,0.0,0.0,6,11
2024-01-06 12:00:00,0.0,1289.0,6,12
2024-01-06 13:00:00,0.0,1274.0,6,13
2024-01-06 14:00:00,0.0,0.0,6,14
2024-01-06 15:00:00,0.0,0.0,6,15
2024-01-06 16:00:00,0.0,0.0,6,16
2024-01-06 17:00:00,0.0,0.0,6,17
2024-01-06 18:00:00,0.0,0.0,6,18
2024-01-06 19:00:00,0.0,0.0,6,19
2024-01-06 20:00:00,0.0,919.0,6,20
2024-01-06 21:00:00,0.0,0.0,6,21
2024-01-06 22:00:00,0.0,115.5,6,22
2024-01-06 23:00:00,0.0,0.0,6,23
2024-01-07 00:00:00,0.0,0.0,7,0
2024-01-07 01:00:00,0.0,0.0,7,1
2024-01-07 02:00:00,0.0,0.0,7,2
2024-01-07 03:00:00,0.0,0.0,7,3
2024-01-07 04:00:00,0.0,0.0,7,4
2024-01-07 05:00:00,0.0,0.0,7,5
2024-01-07 06:00:00,0.0,0.0,7,6
2024-01-07 07:00:00,0.0,0.0,7,7
2024-01-07 08:00:00,0.0,0.0,7,8
2024-01-07 09:00:00,0.0,0.0,7,9
2024-01-07 10:00:00,0.0,0.0,7,10
2024-01-07 11:00:00,0.0,0.0,7,11
2024-01-07 12:00:00,0.0,0.0,7,12
2024-01-07 13:00:00,0.0,0.0,7,13
2024-01-07 14:00:00,0.0,0.0,7,14
2024-01-07 15:00:00,0.0,2780.0,7,15
2024-01-07 16:00:00,0.0,2729.0,7,16
2024-01-07 17:00:00,0.0,3450.0,7,17
2024-01-07 18:00:00,0.0,0.0,7,18
2024-01-07 19:00:00,0.0,0.0,7,19
2024-01-07 20:00:00,0.0,0.0,7,20
2024-01-07 21:00:00,0.0,0.0,7,21
2024-01-07 22:00:00,0.0,0.0,7,22
2024-01-07 23:00:00,0.0,0.0,7,23
2024-01-08 00:00:00,0.0,0.0,8,0
2024-01-08 01:00:00,0.0,0.0,8,1
2024-01-08 02:00:00,0.0,0.0,8,2
2024-01-08 03:00:00,0.0,0.0,8,3
2024-01-08 04:00:00,0.0,0.0,8,4
2024-01-08 05:00:00,0.0,0.0,8,5
2024-01-08 06:00:00,0.0,0.0,8,6
2024-01-08 07:00:00,0.0,0.0,8,7
2024-01-08 08:00:00,0.0,0.0,8,8
2024-01-08 09:00:00,0.0,0.0,8,9
2024-01-08 10:00:00,0.0,541.5,8,10
2024-01-08 11:00:00,0.0,0.0,8,11
2024-01-08 12:00:00,0.0,0.0,8,12
2024-01-08 13:00:00,0.0,1600.0,8,13
2024-01-08 14:00:00,0.0,3080.0,8,14
2024-01-08 15:00:00,0.0,0.0,8,15
2024-01-08 16:00:00,0.0,0.0,8,16
2024-01-08 17:00:00,0.0,0.0,8,17
2024-01-08 18:00:00,0.0,0.0,8,18
2024-01-08 19:00:00,0.0,0.0,8,19
2024-01-08 20:00:00,1810.0,1810.0,8,20
2024-01-08 21:00:00,0.0,0.0,8,21
2024-01-08 22:00:00,0.0,117.0,8,22
2024-01-08 23:00:00,0.0,0.0,8,23
2024-01-09 00:00:00,0.0,0.0,9,0
2024-01-09 01:00:00,0.0,0.0,9,1
2024-01-09 02:00:00,0.0,0.0,9,2
2024-01-09 03:00:00,0.0,0.0,9,3
2024-01-09 04:00:00,0.0,0.0,9,4
2024-01-09 05:00:00,0.0,0.0,9,5
2024-01-09 06:00:00,0.0,0.0,9,6
2024-01-09 07:00:00,0.0,0.0,9,7
2024-01-09 08:00:00,0.0,0.0,9,8
2024-01-09 09:00:00,0.0,0.0,9,9
2024-01-09 10:00:00,0.0,0.0,9,10
2024-01-09 11:00:00,0.0,0.0,9,11
2024-01-09 12:00:00,0.0,0.0,9,12
2024-01-09 13:00:00,0.0,3033.0,9,13
2024-01-09 14:00:00,0.0,2558.0,9,14
2024-01-09 15:00:00,3259.0,3259.0,9,15
2024-01-09 16:00:00,0.0,0.0,9,16
2024-01-09 17:00:00,0.0,3316.0,9,17
2024-01-09 18:00:00,0.0,0.0,9,18
2024-01-09 19:00:00,0.0,2478.0,9,19
2024-01-09 20:00:00,0.0,0.0,9,20
2024-01-09 21:00:00,1027.0,1027.0,9,21
2024-01-09 22:00:00,0.0,0.0,9,22
2024-01-09 23:00:00,0.0,0.0,9,23
2024-01-10 00:00:00,0.0,0.0,10,0
2024-01-10 01:00:00,0.0,0.0,10,1
2024-01-10 02:00:00,0.0,0.0,10,2
2024-01-10 03:00:00,0.0,0.0,10,3
2024-01-10 04:00:00,0.0,0.0,10,4
2024-01-10 05:00:00,0.0,0.0,10,5
2024-01-10 06:00:00,0.0,0.0,10,6
2024-01-10 07:00:00,0.0,1.0,10,7
2024-01-10 08:00:00,0.0,0.0,10,8
2024-01-10 09:00:00,0.0,0.0,10,9
2024-01-10 10:00:00,0.0,0.0,10,10
2024-01-10 11:00:00,0.0,1155.0,10,11
2024-01-10 12:00:00,0.0,915.0,10,12
2024-01-10 13:00:00,0.0,0.0,10,13
2024-01-10 14:00:00,0.0,3229.0,10,14
2024-01-10 15:00:00,0.0,3067.0,10,15
2024-01-10 16:00:00,0.0,0.0,10,16
2024-01-10 17:00:00,2315.0,2315.0,10,17
2024-01-10 18:00:00,1342.0,1342.0,10,18
2024-01-10 19:00:00,0.0,1441.0,10,19
2024-01-10 20:00:00,0.0,1760.0,10,20
2024-01-10 21:00:00,0.0,292.0,10,21
2024-01-10 22:00:00,0.0,0.0,10,22
2024-01-10 23:00:00,0.0,0.0,10,23
2024-01-11 00:00:00,0.0,0.0,11,0
2024-01-11 01:00:00,1.0,1.0,11,1
2024-01-11 02:00:00,0.0,0.0,11,2
2024-01-11 03:00:00,0.0,0.0,11,3
2024-01-11 04:00:00,0.0,0.0,11,4
2024-01-11 05:00:00,0.0,0.0,11,5
2024-01-11 06:00:00,0.0,0.0,11,6
2024-01-11 07:00:00,0.0,0.0,11,7
2024-01-11 08:00:00,0.0,0.0,11,8
2024-01-11 09:00:00,0.0,0.0,11,9
2024-01-11 10:00:00,0.0,313.0,11,10
2024-01-11 11:00:00,0.0,0.0,11,11
2024-01-11 12:00:00,0.0,1258.0,11,12
2024-01-11 13:00:00,0.0,0.0,11,13
2024-01-11 14:00:00,0.0,2924.0,11,14
2024-01-11 15:00:00,0.0,0.0,11,15
2024-01-11 16:00:00,0.0,2307.0,11,16
2024-01-11 17:00:00,0.0,2903.0,11,17
2024-01-11 18:00:00,0.0,1455.0,11,18
2024-01-11 19:00:00,0.0,0.0,11,19
2024-01-11 20:00:00,0.0,1588.5,11,20
2024-01-11 21:00:00,0.0,0.0,11,21
2024-01-11 22:00:00,0.0,12.0,11,22
2024-01-11 23:00:00,0.0,0.0,11,23
2024-01-12 00:00:00,0.0,0.0,12,0
2024-01-12 01:00:00,0.0,0.0,12,1
2024-01-12 02:00:00,0.0,0.0,12,2
2024-01-12 03:00:00,0.0,0.0,12,3
2024-01-12 04:00:00,0.0,0.0,12,4
2024-01-12 05:00:00,0.0,0.0,12,5
2024-01-12 06:00:00,0.0,0.0,12,6
2024-01-12 07:00:00,0.0,0.0,12,7
2024-01-12 08:00:00,0.0,0.0,12,8
2024-01-12 09:00:00,0.0,0.0,12,9
2024-01-12 10:00:00,0.0,0.0,12,10
2024-01-12 11:00:00,0.0,902.0,12,11
2024-01-12 12:00:00,0.0,0.0,12,12
2024-01-12 13:00:00,0.0,0.0,12,13
2024-01-12 14:00:00,0.0,0.0,12,14
2024-01-12 15:00:00,2465.0,2465.0,12,15
2024-01-12 16:00:00,2102.0,2102.0,12,16
2024-01-12 17:00:00,0.0,0.0,12,17
2024-01-12 18:00:00,0.0,2507.0,12,18
2024-01-12 19:00:00,0.0,0.0,12,19
2024-01-12 20:00:00,0.0,0.0,12,20
2024-01-12 21:00:00,0.0,0.0,12,21
2024-01-12 22:00:00,0.0,0.0,12,22
2024-01-12 23:00:00,0.0,0.0,12,23
2024-01-13 00:00:00,0.0,0.0,13,0
2024-01-13 01:00:00,0.0,0.0,13,1
2024-01-13 02:00:00,0.0,0.0,13,2
2024-01-13 03:00:00,0.0,0.0,13,3
2024-01-13 04:00:00,0.0,0.0,13,4
2024-01-13 05:00:00,2.0,2.0,13,5
2024-01-13 06:00:00,0.0,0.0,13,6
2024-01-13 07:00:00,0.0,0.0,13,7
2024-01-13 08:00:00,0.0,0.0,13,8
2024-01-13 09:00:00,0.0,0.0,13,9
2024-01-13 10:00:00,0.0,0.0,13,10
2024-01-13 11:00:00,0.0,0.0,13,11
2024-01-13 12:00:00,0.0,0.0,13,12
2024-01-13 13:00:00,0.0,0.0,13,13
2024-01-13 14:00:00,0.0,0.0,13,14
2024-01-13 15:00:00,0.0,3551.0,13,15
2024-01-13 16:00:00,0.0,3622.0,13,16
2024-01-13 17:00:00,0.0,0.0,13,17
2024-01-13 18:00:00,0.0,0.0,13,18
2024-01-13 19:00:00,0.0,1226.0,13,19
2024-01-13 20:00:00,0.0,1479.0,13,20
2024-01-13 21:00:00,0.0,0.0,13,21
2024-01-13 22:00:00,0.0,0.0,13,22
2024-01-13 23:00:00,1.0,1.0,13,23
2024-01-14 00:00:00,0.0,0.0,14,0
2024-01-14 01:00:00,0.0,0.0,14,1
2024-01-14 02:00:00,0.0,0.0,14,2
2024-01-14 03:00:00,0.0,0.0,14,3
2024-01-14 04:00:00,0.0,0.0,14,4
2024-01-14 05:00:00,0.0,0.0,14,5
2024-01-14 06:00:00,0.0,0.0,14,6
2024-01-14 07:00:00,0.0,0.0,14,7
2024-01-14 08:00:00,0.0,0.0,14,8
2024-01-14 09:00:00,0.0,0.0,14,9
2024-01-14 10:00:00,0.0,0.0,14,10
2024-01-14 11:00:00,0.0,0.0,14,11
2024-01-14 12:00:00,0.0,0.0,14,12
2024-01-14 13:00:00,0.0,0.0,14,13
2024-01-14 14:00:00,2547.0,2547.0,14,14
2024-01-14 15:00:00,0.0,0.0,14,15
2024-01-14 16:00:00,0.0,0.0,14,16
2024-01-14 17:00:00,0.0,2302.0,14,17
2024-01-14 18:00:00,0.0,0.0,14,18
2024-01-14 19:00:00,0.0,2462.0,14,19
2024-01-14 20:00:00,0.0,0.0,14,20
2024-01-14 21:00:00,0.0,725.0,14,21
2024-01-14 22:00:00,0.0,190.0,14,22
2024-01-14 23:00:00,0.0,0.0,14,23
2024-01-15 00:00:00,0.0,0.0,15,0
2024-01-15 01:00:00,0.0,0.0,15,1
2024-01-15 02:00:00,0.0,0.0,15,2
2024-01-15 03:00:00,0.0,0.0,15,3
2024-01-15 04:00:00,0.0,0.0,15,4
2024-01-15 05:00:00,0.0,0.0,15,5
2024-01-15 06:00:00,0.0,0.0,15,6
2024-01-15 07:00:00,0.0,0.0,15,7
2024-01-15 08:00:00,0.0,0.0,15,8
2024-01-15 09:00:00,0.0,0.0,15,9
2024-01-15 10:00:00,0.0,149.0,15,10
2024-01-15 11:00:00,0.0,0.0,15,11
2024-01-15 12:00:00,0.0,0.0,15,12
2024-01-15 13:00:00,0.0,0.0,15,13
2024-01-15 14:00:00,0.0,0.0,15,14
2024-01-15 15:00:00,0.0,3155.0,15,15
2024-01-15 16:00:00,0.0,0.0,15,16
2024-01-15 17:00:00,0.0,0.0,15,17
2024-01-15 18:00:00,0.0,0.0,15,18
2024-01-15 19:00:00,0.0,0.0,15,19
2024-01-15 20:00:00,0.0,0.0,15,20
2024-01-15 21:00:00,0.0,1082.0,15,21
2024-01-15 22:00:00,0.0,303.0,15,22
2024-01-15 23:00:00,0.0,0.0,15,23
2024-01-16 00:00:00,0.0,0.0,16,0
2024-01-16 01:00:00,0.0,0.0,16,1
2024-01-16 02:00:00,0.0,0.0,16,2
2024-01-16 03:00:00,0.0,0.0,16,3
2024-01-16 04:00:00,0.0,0.0,16,4
2024-01-16 05:00:00,0.0,0.0,16,5
2024-01-16 06:00:00,0.0,0.0,16,6
2024-01-16 07:00:00,0.0,0.0,16,7
2024-01-16 08:00:00,0.0,0.0,16,8
2024-01-16 09:00:00,0.0,0.0,16,9
2024-01-16 10:00:00,0.0,0.0,16,10
2024-01-16 11:00:00,0.0,785.0,16,11
2024-01-16 12:00:00,0.0,0.0,16,12
2024-01-16 13:00:00,0.0,2543.0,16,13
2024-01-16 14:00:00,3143.0,3143.0,16,14
2024-01-16 15:00:00,0.0,2835.0,16,15
2024-01-16 16:00:00,0.0,0.0,16,16
2024-01-16 17:00:00,0.0,0.0,16,17
2024-01-16 18:00:00,3219.0,3219.0,16,18
2024-01-16 19:00:00,0.0,0.0,16,19
2024-01-16 20:00:00,0.0,0.0,16,20
2024-01-16 21:00:00,0.0,0.0,16,21
2024-01-16 22:00:00,115.0,115.0,16,22
2024-01-16 23:00:00,0.0,0.0,16,23
2024-01-17 00:00:00,0.0,0.0,17,0
2024-01-17 01:00:00,0.0,0.0,17,1
2024-01-17 02:00:00,0.0,0.0,17,2
2024-01-17 03:00:00,0.0,0.0,17,3
2024-01-17 04:00:00,0.0,0.0,17,4
2024-01-17 05:00:00,0.0,0.0,17,5
2024-01-17 06:00:00,0.0,0.0,17,6
2024-01-17 07:00:00,0.0,0.0,17,7
2024-01-17 08:00:00,0.0,0.0,17,8
2024-01-17 09:00:00,0.0,0.0,17,9
2024-01-17 10:00:00,0.0,0.0,17,10
2024-01-17 11:00:00,0.0,658.0,17,11
2024-01-17 12:00:00,0.0,0.0,17,12
2024-01-17 13:00:00,0.0,2510.0,17,13
2024-01-17 14:00:00,0.0,0.0,17,14
2024-01-17 15:00:00,0.0,0.0,17,15
2024-01-17 16:00:00,0.0,0.0,17,16
2024-01-17 17:00:00,0.0,3375.0,17,17
2024-01-17 18:00:00,0.0,0.0,17,18
2024-01-17 19:00:00,0.0,2760.0,17,19
2024-01-17 20:00:00,0.0,0.0,17,20
2024-01-17 21:00:00,789.0,789.0,17,21
2024-01-17 22:00:00,0.0,94.0,17,22
2024-01-17 23:00:00,0.0,0.0,17,23
2024-01-18 00:00:00,0.0,0.0,18,0
2024-01-18 01:00:00,0.0,0.0,18,1
2024-01-18 02:00:00,0.0,0.0,18,2
2024-01-18 03:00:00,0.0,0.0,18,3
2024-01-18 04:00:00,0.0,0.0,18,4
2024-01-18 05:00:00,0.0,0.0,18,5
2024-01-18 06:00:00,0.0,0.0,18,6
2024-01-18 07:00:00,0.0,0.0,18,7
2024-01-18 08:00:00,0.0,0.0,18,8
2024-01-18 09:00:00,0.0,0.0,18,9
2024-01-18 10:00:00,0.0,0.0,18,10
2024-01-18 11:00:00,0.0,661.5,18,11
2024-01-18 12:00:00,1932.0,1932.0,18,12
2024-01-18 13:00:00,0.0,0.0,18,13
2024-01-18 14:00:00,0.0,3212.0,18,14
2024-01-18 15:00:00,0.0,2257.0,18,15
2024-01-18 16:00:00,0.0,3577.0,18,16
2024-01-18 17:00:00,0.0,0.0,18,17
